year,folder,subfolder,filename,entry_index,question_family,norm_age,age_band_nextgen,next_gen_flag,norm_gender,norm_region,norm_burn_count,tenure_band,answered_open_questions,response_len_words,response_text_combined
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3309.HEIC,1,Diversity & Inclusion,47,40+,0,M,Local/West,,Unknown,3,62,I believe it will reinforce existing beliefs I think it will encourage me to maintane momentum for some of those principles I think BM is the perfect way to encocurage a the sporend of the culture embeded in the those. Provided BM geome at the coorest pace so that the ethos can be absorbed by new partic. pants and is not overwhelmed by social media culture.
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3299.HEIC,1,Diversity & Inclusion,69,40+,0,M,US Other,1,Virgin,4,15,No - white male No No - everyone is warm & friendly No changes. Boring white male appearance
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3299.HEIC,2,Diversity & Inclusion,49,40+,0,F,Local/West,12,Elder,4,115,"Yes. Asian American, very petite. Microaggressions are all over the place. I'm often invisible such that people cut in front of me in a way they likely wouldn't if I were 6ft 4in. I look very young, so people speak to me as if I were a kid, until I clap back. Sometimes it's more benign like ""What's your major?"" or ""are you on your gap year?"" No. I am who I am. Yes. I'm fairly gender non conforming in appearance but I identify as female, so often in activities where we are supposed to pair with others, I'm not chosen until the very end. Eg. cam contact and other tantra/ authentic relating places. No. It doesn't bother me. I just notice it is all."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3305.HEIC,1,Diversity & Inclusion,92,40+,0,O,Local/West,6,Veteran,3,161,"I am Jewish, and take my holidays from School and work. This both ""ats"" me, sive I can ohevin just pass as default white. It also leads to  Har-engaging courusations and connchors. That notion of default lite"" is deeply publanatics as I have doswind the now youngest generations failing to understand tet while passing is a privilege that a) only Gergeon Jeus possels middle carton Jens me darker- and we are acuteh anare of managing tht passing stutus. A generation of Young Americans tht is histormally more diverse lumps us together as defult white fails to see of divesity, and denes the trasma of this examens We have o much more in comor, but shin alone hides these commoralities. I consider when to represent my people"" us. When to just move along runy day. This is the manasent of passing. In the Playa I'm always passing as assured hetero cis male  wig white. One One day day I were rainbow and fillrted wth a wonay who was superbu weaw areubas"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3305.HEIC,2,Diversity & Inclusion,10,<25,1,M,US Other,3,Sophomore,4,26,"I'am jewish so sometimes pegle are ant, semetic Es me So I have to ignore that. No not really people dat care Ir im a jew here ho"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3304.HEIC,1,Diversity & Inclusion,26,25-29,1,M,US Other,1,Virgin,4,42,"Yes Yes- changing my accent so that people can understand me Yes- I'm a minority, and so there is more interest/seeking /or attempt at seeing or trying to engage and confirm or break a stereotype No. I'm proud and accepting of my identity"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3324.HEIC,1,Diversity & Inclusion,32,30-34,0,F,US Other,4,Veteran,4,82,"I'm east arian. Gettly fotishited is a regular occurance. I tend to dress more provocatively, so people fond to judje me as ""less than"" But I've found my tribe that accepts me for who lam tes. Dresiy move ""corporate"" when med meetis dients, or when I am out and about on my am areas I am not familiar with Some people tend to think lam a ""sparkle pony"". especially beis pregnat this year and being riden avound at the bouk of an e-trike as a pasaryer princes. No"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3312.HEIC,1,Diversity & Inclusion,100,40+,0,O,Local/West,,Unknown,0,0,
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3323.HEIC,1,Diversity & Inclusion,32,30-34,0,F,Local/West,,Unknown,4,52,"Not yet, but I'm sure it will I am myself and that's enough N/A Somehow I am open minded person who accept any kind of self. expression. It only confirm I am good enough foe everything I have and I want I But I'm thankful to find this light in me. I to know I'm more than I could ever imagine"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3298.HEIC,1,Diversity & Inclusion,29,25-29,1,F,Local/West,1,Virgin,4,54,"yes, when I dress more feme yes im cre when I wasyunger less here than in default yes, @first but now byday 3 I am expressingmyself fully I grew up wearing unifams for school +felt I was behind on leaming to express myself in rough clothes or understand noms so @first I tried to con form, but then I embracedmy own style"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3298.HEIC,2,Diversity & Inclusion,63,40+,0,F,Local/West,3,Sophomore,3,31,Not really I feel like I'm surrounded by people being themselves instead of conforming in which I dont seem to be able to do any way Not really… just magnified it all a bit
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3319.HEIC,1,Diversity & Inclusion,28,25-29,1,F,US Other,2,Sophomore,4,72,"yes. I'am a latin brazilian woman that speaks with accent and most definitely look different physically 4 can feel and see impatice, indifference and distance from white americans (most). no. I feel my burt here. I feel that there's no diferenciation as there are so many other foreigns and open minded people. I guess getting a fur coat was a way to mix in well. Besides that no, I wear what I love and wish I could wear on the default world."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3315.HEIC,1,Diversity & Inclusion,34,30-34,0,F,Local/West,2,Sophomore,4,37,"yes - as a women, dressed & dove ""up"" or down can get digbenens yes - being ""presentable"" No I feel like I get to dress more authentically but my cloths are certainty different then how I most often dress in the default world."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3302.HEIC,1,Diversity & Inclusion,35,35-39,0,NB,Local/West,1,Virgin,2,9,"Yes, asian... I've had people assume I watch anime. yes"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3303.HEIC,1,Diversity & Inclusion,64,40+,0,M,US Other,5,Veteran,4,26,"yes, most definately Sure, like cotting yours hair or shaving your face I am not aware how others perceive me? weal different clothes fur different Sociallo situations"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3314.HEIC,1,Diversity & Inclusion,,Unknown,,M,US Other,6,Veteran,2,14,"No, but Yes As a White Mah, Interactions with Foriegn Burners is easy and Beautiful"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3318.HEIC,1,Diversity & Inclusion,45,40+,0,F,Local/West,2,Sophomore,4,33,"White hair-people assume I'm older. I choose not to dye my hair - I won't change for others Not sure - people are very indusive, I have found. I feel freer to dress more liberally - I can express myself."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3321.HEIC,1,Diversity & Inclusion,23,<25,1,NB,US Other,2,Sophomore,4,21,yes I have all Face piercings Sometimes people are afraid of Me Im also visibally autistic No most ppl dont judge. No.
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3322.HEIC,1,Diversity & Inclusion,48,40+,0,F,Local/West,2,Sophomore,4,55,"I'm sure ut des but I'dail think too much about it. I'm in event/khm production ban as. and to behind the scenes and bantatened bertend at night. When I work modify it accordingly not sure yet. Seems liki pel like turgo ""will"" but I just go basic-well guess dom The same. I dress up wher hecessary."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3301.HEIC,1,Diversity & Inclusion,43,40+,0,M,Local/West,11,Elder,4,25,"Ignored mole nou dlat I'm olderond white: Harossed Less NO Yeah! My male Invisible. Yech! Diesel nure Provceanvley or fladfrisly to be more less ""weird"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3301.HEIC,2,Diversity & Inclusion,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3316.HEIC,1,Diversity & Inclusion,32,30-34,0,M,Local/West,2,Sophomore,4,4,No No No No
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3317.HEIC,1,Diversity & Inclusion,59,40+,0,F,US Other,17,Elder,4,35,"Motive much I believe - accept as a non green discrimination - and as older - ageism and as Jewish - antisenticision No - except maybe to dye my hair to look younger - people think I'm younger I am No, I lent Tank No"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3317.HEIC,2,Diversity & Inclusion,34,30-34,0,M,Local/West,2,Sophomore,2,44,"I'm a white male but also gay and young looking. I feel like people see me as young immature but I'm able to conceal being gay, which makes it stressful to I always border being flamboyant or straight I don't wear earrings at work and try to hide"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3300.HEIC,1,Diversity & Inclusion,32,30-34,0,F,US Other,3,Sophomore,4,58,"Yes. White passing latina. It's uncomfortable when people say Racist things about latinos in front of me because they don't Realize. Yes, I dress differenty to be taton moke Seriously at work (in a male dominated field) Yes. I don't fully dress how I'd like to. Creepy mon kuin things for everyone. Yes, of course. I wear more clothes then I'd like"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3300.HEIC,2,Diversity & Inclusion,75,40+,0,M,US Other,3,Sophomore,4,5,Not much No No No
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3320.HEIC,1,Diversity & Inclusion,49,40+,0,F,Local/West,18,Elder,4,49,"yes, oldism I make myself weirdor in the default world, and more basic on playa white girls get more swag. I try not to Sparkle and work harder. sparkle ponies are problematic I don't want to be associated w/ problematic identities, work hard. wear work gear. no adornments or youre hot taken seriously."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3307.HEIC,1,Diversity & Inclusion,59,40+,0,M,US Other,,Unknown,4,53,"No, I don't Letit. The Biggest Impact of How People Talls Tome Le my Proffesion People Talk, differently when They Discover I'm a Surgeon at a major well known Centict. They forever Call me Dontor instead of my Name No. I don't Tell them No, My Wife and Wear Chote Costumes to express ourselve No. I'm Authentic"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3311.HEIC,1,Diversity & Inclusion,32,30-34,0,M,US Other,,Unknown,2,24,"yes - people(rightly) feel some wariness. Et vas regardia my presence and interactions Yes, small things can express coreness to ON kinds of difference."
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3297.HEIC,1,Diversity & Inclusion,42,40+,0,O,Local/West,1,Virgin,4,35,"Yes, I'm American. Burnhore people speak Spanish to me all the time. No comprendo Yes- Hip hop was my sutity net I fel drab-not enough flosly Clothing Trying to find my Playn nume that works"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3296.HEIC,1,Diversity & Inclusion,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3327.HEIC,1,Diversity & Inclusion,38,35-39,0,O,US Other,2,Sophomore,4,38,"Yes. I am a Moroccan queer Muslim woman, and & Australia is a very white country, like America. I constantly feel othered & exotic. No. No. No. I feel free and welcome to be whoever I want here. Being mostly naked and feeling safe is amazing-"
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3310.HEIC,1,Diversity & Inclusion,44,40+,0,M,US Other,2,Sophomore,0,0,
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3306.HEIC,1,Diversity & Inclusion,31,30-34,0,M,US Other,,Unknown,0,0,
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3326.HEIC,1,Diversity & Inclusion,29,25-29,1,O,Local/West,4,Veteran,4,7,No/sometimes NA No. Im white No
2024,2024 Field Notes Images,K1 - Diversity & Inclusion,IMG_3326.HEIC,2,Diversity & Inclusion,39,35-39,0,F,US Other,,Unknown,3,47,I exprience micro aggression daily - because my accent - my Skin I was born here yes - I tried to be white - As a teenager I wore blue contacts & dyed my hair blonde because that was what I saw in media as PRETTY we were brown latinas trying to cover ourselves in white I embraced myself
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3006.HEIC,1,Other,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3020.HEIC,1,Other,36,35-39,0,M,Local/West,1,Virgin,4,14,"Yes, AFRO Progressive TRIBAL HOUSE Yes, MIDDLE EASTERN ORGANICA ALIVE Yes, ONLY with others."
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3016.HEIC,1,Other,43,40+,0,M,Local/West,,Unknown,4,34,"I make Latin Music. and Eclectic Electronic stuff. Same, same. Just to make me feel good! It's very necessary to me. Sometimes I have to do it isolated as a meditation, sometimes with my band and family."
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3017.HEIC,1,Other,30,30-34,0,M,US Other,3,Sophomore,4,34,"Very often, Art Cars, Atomic Pussy Photo Lange, Hip Hop, Heavy Bass, Fuck Trans Music Dance in the Mirvor alof, otherwise not much I feel free, no wrong answers when Dancing Pretty much the same"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3011.HEIC,1,Other,6,<25,1,O,US Other,1,Virgin,4,12,"a little bit yes, i like to dance. at home happy i like to dance"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3007.HEIC,1,Other,11,<25,1,F,Local/West,11,Elder,4,9,bance and at Party and popMucis No Good No
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3021.HEIC,1,Other,39,35-39,0,F,International,3,Sophomore,4,23,"yes - Techno / Neusel disco funk/ Live musc yes- SAME as above Happy, Free, Connected Yes, with others I fel Connected, hope d'more trust full"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3021.HEIC,2,Other,37,35-39,0,F,Local/West,2,Sophomore,4,14,"Yes, at Prano lounge Yes, dance bachata in LA Happy, Alive! both feels good!"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3024.HEIC,1,Other,35,35-39,0,M,US Other,0,Sophomore,4,7,Electronic machind cledio HAPPY I Profen with dians
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3010.HEIC,1,Other,31,30-34,0,F,US Other,2,Sophomore,4,17,quite often - house music although I prefer techno Yes - festivals - techno and bands Extremely happy Both are great!
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3010.HEIC,2,Other,76,40+,0,M,US Other,1,Virgin,4,3,- no good [Illegible]
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3013.HEIC,1,Other,35,35-39,0,M,US Other,1,Virgin,4,19,Every day - wherever there is music playing Yes every weekend Its a great stress release No it feels the same
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3014.HEIC,1,Other,31,30-34,0,M,Local/West,2,Sophomore,3,5,Fuck Yea Fucking lit No
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3009.HEIC,1,Other,68,40+,0,M,US Other,6,Veteran,4,10,yes ART Cars EDM Festivals EDM H.GH Better WITH Tilens
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3023.HEIC,1,Other,50,40+,0,M,US Other,2,Sophomore,4,15,"Dance & Sing, House & Latin Yes - Same thing. Sreet alive. I enjoy alene more than with others."
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3012.HEIC,1,Other,41,40+,0,M,US Other,8,Veteran,4,20,YES 3 YES 3 ANY THING THAT IS PLAYING NOT REALLY. ELECTRONIC MUSIC BETTER DANCING HERE FEELS AS GOOD AS DANCING ALONE
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3012.HEIC,2,Other,,Unknown,,O,Local/West,,Unknown,2,9,3 is a great stress release No it feels the same
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3019.HEIC,1,Other,42,40+,0,M,Local/West,10,Elder,4,13,"Daily atmy desk, few times a week Grent! Athe! mond! Betta alon. more free"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3008.HEIC,1,Other,29,25-29,1,F,Local/West,2,Sophomore,4,62,"Dance- where the music finds me/I find the music that moves me Singing - just while moseying around camp Dance - at parties + bars w/ friends occasionally, sometimes line dancing at the country bar, at home sing - same as here, casually while moving around when a sing is stuck in my head dancing - free, happy, insecure in public singing - comfortable YES - not so insecure, more free"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3008.HEIC,2,Other,30,30-34,0,O,Local/West,1,Virgin,4,39,"Dana - my camp in open Camping -or- art cars, dance floors Sing - not really yes - home (dancing) car (sing) shower awkward, groovy, fun, present, yes - barely think twice! Surprise myself w/ moves. But people & or Cameras bury that under a ""layer"""
2024,2024 Field Notes Images,H3 - Experiences,00A2075B-96FA-4841-9D94-1FEC0D1B6F67_1_105_c.jpeg,1,Emotions & Experiences,52,40+,0,F,US Other,3,Sophomore,2,19,The cost It has changed my life. I like 10 principles are a huge part of my life in the default world.
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3015.HEIC,1,Other,62,40+,0,M,Local/West,20,Elder,4,7,dance in Crossroads. dance loose Yes. stuff.
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3015.HEIC,2,Other,,Unknown,,O,Local/West,,Unknown,3,24,"[Illegible] Justo make me feel good! It's pery reciesary to me Sametings I, hape to do it as a meditation something with my band and family."
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3022.HEIC,1,Other,36,35-39,0,M,Local/West,3,Sophomore,4,14,"Yes - House - Art Cors Yes - Roves Dancing - Amazin YES, Enjoy Porcis With OTHER. [Blank]"
2024,2024 Field Notes Images,E2 - Singing & Dancing,IMG_3022.HEIC,2,Other,40,40+,0,F,International,2,Sophomore,4,52,"No, unfortunatty Yes. I dance a lot. in my bedroom, at the dancing, in my car. I love pop music, disco, vaneties. I feel so good! I forgive everything. I vibe with the music. [Blank] Good question - I feel so well that I fagot the thers but it's better to share the music so yes, it's different in a better way"
2024,2024 Field Notes Images,H3 - Experiences,25D4B7F3-257D-4EC3-9DEE-AE7D7381998D_1_105_c.jpeg,1,Emotions & Experiences,18,<25,1,O,Local/West,2,Sophomore,2,11,People thinking that Inclusion and a fun go with the flow energy
2024,2024 Field Notes Images,H3 - Experiences,26C3C39F-93BF-43B3-8F32-DCB60AA35EAE_1_105_c.jpeg,1,Emotions & Experiences,66,40+,0,F,Local/West,11,Elder,1,2,pedal bike
2024,2024 Field Notes Images,H3 - Experiences,57996A99-D4DA-460E-9750-BE6667CB2165_1_105_c.jpeg,1,Emotions & Experiences,37,35-39,0,M,Local/West,12,Elder,2,3,Exclosion Community Rain...
2024,2024 Field Notes Images,H3 - Experiences,F1D503DE-BD95-4984-88E6-58C50508C659_1_105_c.jpeg,1,Emotions & Experiences,29,25-29,1,M,Local/West,1,Virgin,2,31,"A Lot, Especially all the fuel for the travel. All wege food at Camp. Yes, but I still need to find Frove Yes, it's about Learning/ Growing & push the Boundaries of Comfort. [Blank]"
2024,2024 Field Notes Images,H3 - Experiences,DE80900D-25E2-4F49-8F19-AFC54ECBF204_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,O,US Other,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,questions.jpeg,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,CFAB7137-F7C0-4CA6-8A28-AF0D514DF5C5_1_105_c.jpeg,1,Emotions & Experiences,46,40+,0,M,Local/West,17,Elder,2,12,WE HAVE LUCK ENOUGH TO HAVE 99.9% Positive Experiences Camping w/ people we love
2024,2024 Field Notes Images,H3 - Experiences,CFAB7137-F7C0-4CA6-8A28-AF0D514DF5C5_1_105_c.jpeg,2,Emotions & Experiences,40,40+,0,F,US Other,0,Sophomore,2,9,Thinks it's a g/orge & want try it hearing fun stories
2024,2024 Field Notes Images,H3 - Experiences,F48BC5A7-2016-47BA-BA28-9F14418AE817_1_105_c.jpeg,1,Emotions & Experiences,37,35-39,0,M,Local/West,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,703BEADA-C9C1-4220-9208-6AB6619EAB79_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,O,Local/West,,Unknown,1,5,"monotonu unoriginal repetitive injufferite, boring"
2024,2024 Field Notes Images,H3 - Experiences,703BEADA-C9C1-4220-9208-6AB6619EAB79_1_105_c.jpeg,2,Emotions & Experiences,,Unknown,,O,Local/West,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,58C4E20A-220A-4CEF-AB71-48EF79F2E6FC_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,6FFB79B9-CB1E-44A4-9035-CD0B00C9CEE8_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,43539D12-201B-4798-BDD1-86E7A7F9BF8A_1_105_c.jpeg,1,Emotions & Experiences,36,35-39,0,M,US Other,2,Sophomore,2,18,There is not have bad experiencies There is the only place in the world that exist this event
2024,2024 Field Notes Images,H3 - Experiences,43539D12-201B-4798-BDD1-86E7A7F9BF8A_1_105_c.jpeg,2,Emotions & Experiences,27,25-29,1,F,Local/West,1,Virgin,2,3,weather The People
2024,2024 Field Notes Images,H3 - Experiences,F17C60FC-61F8-4629-9E49-B97C30D65C9A_1_105_c.jpeg,1,Emotions & Experiences,31,30-34,0,M,Local/West,1,Virgin,2,2,"Cops ""Prugs"""
2024,2024 Field Notes Images,H3 - Experiences,F17C60FC-61F8-4629-9E49-B97C30D65C9A_1_105_c.jpeg,2,Emotions & Experiences,47,40+,0,M,US Other,6,Veteran,2,6,"Instagram/Festival Vibe Community, Art, Gifting"
2024,2024 Field Notes Images,H3 - Experiences,F17C60FC-61F8-4629-9E49-B97C30D65C9A_1_105_c.jpeg,3,Emotions & Experiences,50,40+,0,M,US Other,,Unknown,2,0,2 N
2024,2024 Field Notes Images,H3 - Experiences,259E1CC9-16EF-468D-9D2B-2A1B7041D5EF_1_105_c.jpeg,1,Emotions & Experiences,13,<25,1,O,US Other,1,Virgin,2,7,The assumtion of in competense Everything Else
2024,2024 Field Notes Images,H3 - Experiences,259E1CC9-16EF-468D-9D2B-2A1B7041D5EF_1_105_c.jpeg,2,Emotions & Experiences,18,<25,1,O,US Other,2,Sophomore,2,2,Pe [Illegible]
2024,2024 Field Notes Images,H3 - Experiences,63DC34DC-CBAD-41EC-8D65-B693D35B0C7C_1_105_c.jpeg,1,Emotions & Experiences,33,30-34,0,F,Local/West,5,Veteran,2,46,"Being stuck in old ways/traditions cliques, rape The feeling of being free to be how I/we want to be. The community one can find out here is incredible. To see so much creativity is a beautiful thing and reminds me of how amazing humans can be."
2024,2024 Field Notes Images,H3 - Experiences,756ABCBA-ED7F-4211-988C-84ED62AB0BC9_1_105_c.jpeg,1,Emotions & Experiences,30,30-34,0,M,US Other,3,Sophomore,2,64,"For people who have gone, it was citrer exhausting (usually people who did build), expensive togo, or Not didn't like the vine. For people who didn't go, there's a lotrof assumptions like tits justica drug parly, it's for only rich people, it's not sustainable, etc. People fall in luc with the art, the activities, the Reedom of selfand capitalismi and her & friendly and creatie peuplecare."
2024,2024 Field Notes Images,H3 - Experiences,06CC0B3B-74BB-4C49-A48D-33E4CB66EFDA_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,B4815B87-3CFF-4779-B18D-766545FB5584_1_105_c.jpeg,1,Emotions & Experiences,46,40+,0,F,Local/West,10,Elder,1,50,"THE EYE! THE EYE STAGE IS A production Stage & Should be removed. please Keep burn organic. We come here, take our Kids here to remove from Screens and you build a stage with visuals for everyone to Stare out. THIS Change made me very Sad for how Burn will be in future."
2024,2024 Field Notes Images,H3 - Experiences,B52574EB-154C-43D5-9E7E-6003E2B8A309_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,F,US Other,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,B52574EB-154C-43D5-9E7E-6003E2B8A309_1_105_c.jpeg,2,Emotions & Experiences,,Unknown,,O,US Other,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,B52574EB-154C-43D5-9E7E-6003E2B8A309_1_105_c.jpeg,3,Emotions & Experiences,,Unknown,,O,US Other,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,2AB333CB-6A5F-4616-92AB-63CF70BB482D_1_105_c.jpeg,1,Emotions & Experiences,25,25-29,1,O,Local/West,1,Virgin,2,2,Nokhing everything
2024,2024 Field Notes Images,H3 - Experiences,2AB333CB-6A5F-4616-92AB-63CF70BB482D_1_105_c.jpeg,2,Emotions & Experiences,,Unknown,,O,US Other,415,Elder,2,13,"I Hel Pal Build and do a kiteyster, Prepre 1000 meals I run a michel kitenek I am [Illegible]"
2024,2024 Field Notes Images,H3 - Experiences,2AB333CB-6A5F-4616-92AB-63CF70BB482D_1_105_c.jpeg,3,Emotions & Experiences,36,35-39,0,M,US Other,5,Veteran,2,7,Traffic riding around the play on my
2024,2024 Field Notes Images,H3 - Experiences,4366D9D4-2AE5-4D07-A24C-8A8644E8FB9A_1_105_c.jpeg,1,Emotions & Experiences,63,40+,0,M,Local/West,4,Veteran,2,7,E bikes neel to slon use pedal bike
2024,2024 Field Notes Images,H3 - Experiences,3AF75B38-1D0E-49B1-AE92-556B9CEE9B1E_1_105_c.jpeg,1,Emotions & Experiences,25,25-29,1,M,US Other,1,Virgin,2,3,The Dust [Illegible]
2024,2024 Field Notes Images,H3 - Experiences,3AF75B38-1D0E-49B1-AE92-556B9CEE9B1E_1_105_c.jpeg,2,Emotions & Experiences,34,30-34,0,F,Local/West,1,Virgin,2,10,"? not sure, it's been mainly positive. Everything. music our camp"
2024,2024 Field Notes Images,H3 - Experiences,3AF75B38-1D0E-49B1-AE92-556B9CEE9B1E_1_105_c.jpeg,3,Emotions & Experiences,31,30-34,0,F,US Other,1,Virgin,2,7,"the cost of attending Community, ant CENSUS"
2024,2024 Field Notes Images,H3 - Experiences,3AF75B38-1D0E-49B1-AE92-556B9CEE9B1E_1_105_c.jpeg,4,Emotions & Experiences,39,35-39,0,M,Local/West,1,Virgin,2,4,unpreparedness Great camp mates.
2024,2024 Field Notes Images,H3 - Experiences,3AF75B38-1D0E-49B1-AE92-556B9CEE9B1E_1_105_c.jpeg,5,Emotions & Experiences,30,30-34,0,O,Local/West,4,Veteran,2,11,"poor self care, fomo, poor communication rain, sleeping well, making friends"
2024,2024 Field Notes Images,H3 - Experiences,B1F228F8-0D67-4E82-AC48-0D83F34F8A20_1_105_c.jpeg,1,Emotions & Experiences,37,35-39,0,F,US Other,6,Veteran,2,40,"When burning man panties become too big of a production and it feels like a festival. Don't let burning mom become tomorrowland or EDC with huge stages and lineups that are for festivals People, creativity, community. Burning man is my favorite city"
2024,2024 Field Notes Images,H3 - Experiences,B1F228F8-0D67-4E82-AC48-0D83F34F8A20_1_105_c.jpeg,2,Emotions & Experiences,46,40+,0,F,US Other,10,Elder,1,1,The
2024,2024 Field Notes Images,H3 - Experiences,6C542431-F237-4674-B284-E7B8E920869C_1_105_c.jpeg,1,Emotions & Experiences,29,25-29,1,M,US Other,3,Sophomore,2,17,"Mud (lol) Also- virgin burners who struggle to ope up to the experience. Good people, good vibes"
2024,2024 Field Notes Images,H3 - Experiences,37C783C0-081F-4371-995E-5D18F7652A89_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,O,Local/West,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,cover.jpeg,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,25C4B048-D5F6-46A8-BCE2-99CED010890A_1_105_c.jpeg,1,Emotions & Experiences,,Unknown,,U,Unknown,,Unknown,0,0,
2024,2024 Field Notes Images,H3 - Experiences,F3B715C4-9988-4231-BCC3-45DA79BD52D2_1_105_c.jpeg,1,Emotions & Experiences,32,30-34,0,F,US Other,3,Sophomore,2,21,"POOR SELF CARE, NOT BEING BRAVE ENOUGH TO EXPLORE & MEET PEOPLE ON MY OWN SHARING EXPERIENCES w/ MY PARTNER & MEETING NEW PEOPLE"
